5501
5201
5288
22040
22127
22195
21893
21942
21863
22091
22286
22170
21970
21956
21863
21802
21878
22180
22228
22142
22118
22126
22110
22203
22203
22142
22127
22160
22153
22398
22195
22200
22251
22133
22124
22148
22093
22161
22121
22225
22140
22151
22511
22240
22280
22157
22120
22188
22129
22161
22211
22225
22341
22310
22123
22230
22110
22175
22295
22117
22145
22181
22142
22203
22112
22338
22098
22222
22200
22242
22255
22171
22144
22247
22195
22161
21929
21801
21950
21880
21837
21996
22129
22154
22118
22218
22243
22600
22218
22141
22099
22183
22096
22132
22233
22164
22108
22120
22261
22109
22236
22218
22184
22191
22099
22123
22132
22156
22208
22237
22116
51899
22121
22176
22163
22286
22169
22170
22273
22158
22148
22095
22167
22262
22177
22288
22176
22176
22209
22367
22118
22154
22117
22139
22111
22170
22173
22078
22155
22140
22207
22251
22155
22151
22137
22138
22105
22135
22280
22218
22258
22250
22213
22136
22104
22225
22275
22093
22185
22358
22195
22163
22210
22176
22149
22167
22258
22227
22190
22268
22142
22232
22149
22185
20203
19862
22134
22218
22138
22158
22172
22120
22135
22261
12153
22383
22307
22116
22120
22160
19725
22126
22231
22158
22132
22189
22268
22199
22223
22151
22166
22120
22176
22173
22142
22220
22108
22092
22175
22170
22189
22113
22166
22013
22092
22086
22196
22148
22185
22124
22220
22195
22118
22163
22142
22263
22256
22160
22096
22560
22122
22332
22127
22272
22267
22208
22141
22213
22185
22269
22261
22240
22087
22192
22215
22127
22148
22126
22058
22233
22135
22150
22192
22130
22151
22095
22081
22159
22155
22206
22126
22156
22228
22237
22105
22132
22105
22161
22192
22127
22139
22165
22160
22231
22120
22296
22202
22114
22178
22187
22153
22111
22215
22265
22091
22205
22184
22221
22253
22115
22173
22224
22191
22132
22065
22237
22258
22060
22072
22196
22139
22115
22136
22182
22188
22142
22050
22153
22172
22109
22190
22200
22141
22200
22256
22635
22218
22087
22216
22135
22112
22177
22193
22139
22149
22136
22117
22101
22192
22127
22160
22145
22150
22157
22200
22143
22135
22360
22115
22566
22053
22195
22113
22083
