timestamp;event;payload
750198508;9;0.00
750198868;9;618.56
750204854;9;1616.00
750210884;9;2423.36
750216825;9;548725.73
750222832;9;2838925.01
750228834;9;4911192.53
750234839;9;6786257.72
750240844;9;8483020.10
750246840;9;10018323.70
750252853;9;11407523.85
750258860;9;12664537.45
750264862;9;13801979.87
750270866;9;14831227.92
750276864;9;16308952.66
750282867;9;19441937.75
750288872;9;22276789.41
750294875;9;24841869.27
750300879;9;27162982.73
750306883;9;29263222.56
750312887;9;31163598.14
750318889;9;32883132.88
750324795;9;34439087.45
750330800;9;35847038.08
750336803;9;37667480.37
750342889;9;41126379.45
750348911;9;44256183.56
750354809;9;47041240.85
750360819;9;49592685.67
750366795;9;51838843.71
750372792;9;53918102.95
750378797;9;55815121.16
750384799;9;57531652.29
750390803;9;59084915.72
750396807;9;61036836.76
750402811;9;64599111.29
750408812;9;67822400.10
750414817;9;70738952.42
750420819;9;73378219.78
750426790;9;75688265.79
750432795;9;77856567.50
750438799;9;79818535.65
750444809;9;81609456.84
750450807;9;83198795.02
750456801;9;85198947.38
750462822;9;88820535.74
750468826;9;92081849.18
750474816;9;95017190.49
750480819;9;97689075.97
750486822;9;100106721.71
750492797;9;102231821.91
750498801;9;104217170.13
750504806;9;106013648.39
750510809;9;107639228.14
750516844;9;109719067.45
750522807;9;113256515.90
750528821;9;116551055.34
750534798;9;119500839.84
750540801;9;122185795.96
750546804;9;124615268.51
750552821;9;126813546.18
750558839;9;128802631.98
750564813;9;130602497.85
750570812;9;132231103.82
750577108;9;134329366.07
750583113;9;137945928.06
750588855;9;141140238.26
750594825;9;144030574.42
750600829;9;146724215.59
750607026;9;149083451.53
750613079;9;151296271.66
750618916;9;153532826.28
750624838;9;155166087.75
750630842;9;156800182.71
750637063;9;159059543.89
750643160;9;161260017.41
750649089;9;162782526.66
750655018;9;164160150.00
750661165;9;166031603.06
750667078;9;167100292.84
750673217;9;168692049.48
750679133;9;169507579.53
750685055;9;170245488.32
750691016;9;171038280.34
750697053;9;171974098.67
750703217;9;173179999.03
750709133;9;173568300.52
750715054;9;173919650.24
750721217;9;174940444.96
750727139;9;175161346.34
750733058;9;175361326.10
750739229;9;176245158.47
750745152;9;176341999.86
750751083;9;176429709.32
750757174;9;176977502.32
750763187;9;177238809.04
750769107;9;177225388.35
750775310;9;178025427.95
750781068;9;177484154.79
750787096;9;177775427.97
750793133;9;178039006.63
750799166;9;178277519.59
750805207;9;178493317.91
750811246;9;178688754.46
750817143;9;178474985.57
750823185;9;178671954.45
750829196;9;178772112.65
750835237;9;178940825.18
750841276;9;179093482.60
750847305;9;179231641.29
750853334;9;179356719.06
750859361;9;179469911.24
750865370;9;179494228.96
750871104;9;178735321.75
750877279;9;179298058.85
750883430;9;179713493.11
750889317;9;179355277.07
750895189;9;178984300.29
750901415;9;179679553.33
750907342;9;179449597.39
750913274;9;179241600.79
750919199;9;179053424.32
750925122;9;178883138.08
750931376;9;179666273.02
750937405;9;179750009.14
750943379;9;179638287.40
750949350;9;179537212.62
750955233;9;179211470.85
750961402;9;179728947.76
750967201;9;179135080.17
750973352;9;179597399.96
750979181;9;179094222.10
750985334;9;179560452.89
750991297;9;179466937.30
750997220;9;179257338.16
751003145;9;179067685.02
751009368;9;179739526.66
751015083;9;178894982.86
751020823;9;178208518.74
