timestamp;event;payload
750215494;9;0-1
750215502;9;2-1
750215509;9;4-1
750215516;9;1-1
750215523;9;3-1
750215693;9;1-2
750215702;9;0-2
750215709;9;2-2
750215715;9;4-2
750215722;9;3-2
750215893;9;4-3
750215902;9;0-3
750215909;9;2-3
750215915;9;1-3
750215922;9;3-3
750216094;9;4-4
750216102;9;0-4
750216109;9;2-4
750216115;9;1-4
750216122;9;3-4
750216293;9;4-5
750216302;9;0-5
750216308;9;2-5
750216315;9;1-5
750216322;9;3-5
750216495;9;0-6
750216502;9;3-6
750216509;9;2-6
750216516;9;4-6
750216522;9;1-6
750216687;9;3-7
750216702;9;0-7
750216708;9;2-7
750216715;9;4-7
750216721;9;1-7
750216888;9;1-8
750216903;9;0-8
750216909;9;2-8
750216916;9;4-8
750216922;9;3-8
750217088;9;3-9
750217102;9;0-9
750217109;9;2-9
750217115;9;4-9
750217122;9;1-9
750217288;9;3-10
750217303;9;0-10
750217309;9;2-10
750217316;9;4-10
750217322;9;1-10
750217488;9;2-11
750217503;9;4-11
750217510;9;1-11
750217516;9;0-11
750217523;9;3-11
750217688;9;2-12
750217703;9;0-12
750217709;9;4-12
750217716;9;1-12
750217723;9;3-12
750217888;9;1-13
750217903;9;0-13
750217910;9;4-13
750217916;9;3-13
750217923;9;2-13
750218089;9;3-14
750218104;9;0-14
750218110;9;2-14
750218117;9;4-14
750218123;9;1-14
750218294;9;2-15
750218305;9;4-15
750218311;9;0-15
750218318;9;1-15
750218324;9;3-15
750218493;9;1-16
750218505;9;0-16
750218511;9;2-16
750218518;9;4-16
750218525;9;3-16
750218689;9;4-17
750218703;9;0-17
750218710;9;2-17
750218717;9;1-17
750218723;9;3-17
750218895;9;4-18
750218905;9;1-18
750218912;9;0-18
750218918;9;2-18
750218925;9;3-18
750219096;9;4-19
750219105;9;1-19
750219112;9;0-19
750219119;9;2-19
750219125;9;3-19
750219294;9;4-20
750219305;9;1-20
750219312;9;0-20
750219318;9;2-20
750219325;9;3-20
750219492;9;0-21
750219506;9;3-21
750219513;9;2-21
750219520;9;4-21
750219526;9;1-21
750219695;9;0-22
750219705;9;1-22
750219712;9;2-22
750219718;9;4-22
750219725;9;3-22
750219895;9;0-23
750219905;9;1-23
750219912;9;2-23
750219918;9;4-23
750219925;9;3-23
750220095;9;0-24
750220105;9;1-24
750220112;9;2-24
750220118;9;4-24
750220125;9;3-24
750220295;9;2-25
750220305;9;1-25
750220312;9;0-25
750220318;9;4-25
750220325;9;3-25
750220493;9;1-26
750220505;9;0-26
750220512;9;2-26
750220518;9;4-26
750220525;9;3-26
750220697;9;1-27
750220706;9;0-27
750220712;9;2-27
750220719;9;4-27
750220726;9;3-27
750220897;9;1-28
750220906;9;0-28
750220913;9;2-28
750220919;9;4-28
750220926;9;3-28
750221097;9;1-29
750221106;9;0-29
750221113;9;2-29
750221119;9;4-29
750221126;9;3-29
750221297;9;1-30
750221306;9;0-30
750221313;9;2-30
750221319;9;4-30
750221326;9;3-30
750221497;9;1-31
750221506;9;0-31
750221513;9;2-31
750221520;9;4-31
