85677041;13
85678041;12
85679041;12
85680042;12
85681042;13
85682042;12
85683042;12
85684043;12
85685043;13
85686043;13
85687044;55
85687044;54
85687044;54
85687044;54
85687044;54
85687045;54
85687044;54
85687045;90
85687044;96
85687048;91
85688044;54
85688044;54
85688044;55
85688044;55
85688044;54
85688044;55
85688045;54
85688045;90
85688045;94
85688049;94
85689044;55
85689045;55
85689044;56
85689044;56
85689045;55
85689044;55
85689045;55
85689045;90
85689046;98
85689049;94
85690045;54
85690045;54
85690045;54
85690047;52
85690045;54
85690044;55
85690044;54
85690045;94
85690049;90
85690049;94
85691045;55
85691045;55
85691045;56
85691045;56
85691045;56
85691045;56
85691045;55
85691050;93
85691046;97
85691046;97
85692045;55
85692046;54
85692045;55
85692046;54
85692046;54
85692045;55
85692045;55
85692050;93
85692045;98
85692050;93
85693045;55
85693046;55
85693045;55
85693045;55
85693046;55
85693046;54
85693046;54
85693046;93
85693047;97
85693050;93
85694045;55
85694046;55
85694046;55
85694046;54
85694046;55
85694046;55
85694046;55
85694046;93
85694047;96
85694050;93
85695046;55
85695046;55
85695046;54
85695046;55
85695046;54
85695046;55
85695046;55
85695047;96
85695051;92
85695051;92
85696046;56
85696046;55
85696046;56
85696047;55
85696047;55
85696046;55
85696048;87
85696051;92
85696051;92
85696046;97
85697050;89
85697047;96
85697047;125
85697046;125
85697047;125
85697047;125
85697046;126
85697047;125
85697052;163
85697051;164
85697064;152
85697051;164
85697064;152
85697051;164
85697053;163
85697052;164
85697052;164
85697053;162
85697050;165
85697053;162
85697053;162
85697052;164
85697054;161
85697051;164
85697053;162
85698050;89
85698047;125
85698047;125
85698047;125
85698047;125
85698047;125
85698047;125
85698051;164
85698052;164
85698047;168
85698053;162
85698053;162
85698051;164
85698055;160
85698052;164
85698051;164
85698051;164
85698052;164
85698054;161
85698054;162
85698053;163
85698050;165
85698052;163
85698054;161
85698053;162
85699048;95
85699047;125
85699047;125
85699047;125
85699047;125
85699048;124
85699047;125
85699047;125
85699054;161
85699050;165
85699054;161
85699052;163
85699052;163
85699052;163
85699053;163
85699052;163
85699053;163
85699052;163
85699053;163
85699052;163
85699052;163
85699052;163
85699052;163
85699053;163
85699051;164
85700047;125
85700047;125
85700048;125
85700047;125
85700051;122
85700048;125
85700047;125
85700048;125
85700054;161
85700054;161
85700054;161
85700056;159
85700053;163
85700056;159
85700053;163
85700056;159
85700052;163
85700052;163
85700051;164
85700054;161
85700052;163
85700055;160
85700053;163
85700053;163
85700056;159
85701051;88
85701047;126
85701047;127
85701048;126
85701048;126
85701048;126
85701048;126
85701054;161
85701052;163
85701053;163
85701051;164
85701052;163
85701054;161
85701052;163
85701057;159
85701052;163
85701052;163
85701054;162
85701054;161
85701048;168
85701056;160
85701054;162
85701052;163
85701054;162
85701054;162
85702048;99
85702049;98
85702047;125
85702047;125
85702048;125
85702048;125
85702048;125
85702047;125
85702048;125
85702053;162
85702050;165
85702053;162
85702051;165
85702053;162
85702051;165
85702050;165
85702050;165
85702051;165
85702049;166
85702050;165
85702050;165
85702053;162
85702051;165
85702050;165
85702053;163
85703048;126
85703048;126
85703048;126
85703049;126
85703048;126
85703048;126
85703048;126
85703053;162
85703052;163
85703053;162
85703052;163
85703054;161
85703055;160
85703055;160
85703053;162
85703055;160
85703055;160
85703053;162
85703076;140
85703064;152
85703059;156
85703057;158
85703054;162
85703053;162
85703055;160
85704049;128
85704049;128
85704048;128
85704048;128
85704048;128
85704059;160
85704054;166
85704053;166
85704056;163
85704054;165
85704059;160
85704055;165
85704049;170
85704049;170
85704057;162
85704064;155
85704059;160
85704052;167
85704054;166
85704054;165
85704054;165
85704064;155
85704059;160
85704069;150
85704069;150
85705049;125
85705048;125
85705049;125
85705049;125
85705049;125
85705053;162
85705054;162
85705052;163
85705049;166
85705053;162
85705054;161
85705053;162
85705054;161
85705049;166
85705053;162
85705057;159
85705054;162
85705056;159
85705056;159
85705069;146
85705055;160
85705054;161
85705053;162
85705069;146
