1217441562;18
1217442562;18
1217443563;15
1217444563;18
1217445563;15
1217446563;15
1217447564;14
1217448564;17
1217449564;16
1217450564;16
1217451565;31
1217451565;31
1217451565;30
1217451565;31
1217451565;32
1217452565;31
1217452565;31
1217452565;31
1217452565;31
1217452565;32
1217453565;30
1217453565;30
1217453565;30
1217453566;30
1217453565;32
1217454565;31
1217454566;31
1217454566;30
1217454566;30
1217454566;31
1217455566;30
1217455566;30
1217455566;30
1217455566;30
1217455566;31
1217456566;32
1217456566;32
1217456566;32
1217456566;32
1217456566;33
1217457566;30
1217457567;30
1217457566;30
1217457567;30
1217457566;32
1217458567;29
1217458567;30
1217458567;29
1217458567;30
1217458566;31
1217459567;30
1217459567;30
1217459567;29
1217459567;30
1217459567;31
1217460567;29
1217460567;29
1217460567;29
1217460568;29
1217460567;31
1217461567;50
1217461568;49
1217461568;49
1217461568;49
1217461568;49
1217461568;50
1217461568;49
1217461569;49
1217461569;49
1217461567;92
1217462568;48
1217462568;48
1217462568;47
1217462568;48
1217462568;47
1217462568;47
1217462568;47
1217462569;47
1217462569;47
1217462573;43
1217463568;51
1217463568;51
1217463568;51
1217463568;50
1217463568;51
1217463569;50
1217463573;46
1217463569;50
1217463568;50
1217463573;47
1217464568;50
1217464568;50
1217464569;49
1217464568;50
1217464568;50
1217464569;50
1217464569;49
1217464573;45
1217464569;49
1217464573;46
1217465569;49
1217465569;50
1217465569;50
1217465569;50
1217465574;44
1217465574;45
1217465568;50
1217465569;50
1217465569;49
1217465568;95
1217466569;50
1217466569;50
1217466569;50
1217466570;49
1217466569;50
1217466569;50
1217466569;50
1217466569;50
1217466570;50
1217466574;46
1217467569;50
1217467569;50
1217467569;50
1217467569;50
1217467569;49
1217467570;49
1217467572;47
1217467570;49
1217467570;49
1217467572;91
1217468570;49
1217468569;49
1217468570;49
1217468569;49
1217468570;49
1217468569;49
1217468570;49
1217468570;48
1217468570;49
1217468574;46
1217469570;49
1217469570;49
1217469570;49
1217469570;49
1217469569;49
1217469570;49
1217469570;49
1217469571;48
1217469572;47
1217469575;45
1217470570;49
1217470570;49
1217470570;49
1217470570;49
1217470570;50
1217470570;49
1217470575;44
1217470571;49
1217470570;49
1217470575;88
1217471571;68
1217471570;68
1217471571;68
1217471570;68
1217471570;68
1217471570;68
1217471571;68
1217471572;67
1217471575;63
1217471575;63
1217471575;63
1217471575;63
1217471576;63
1217471575;63
1217471577;63
1217472570;68
1217472570;68
1217472571;67
1217472571;67
1217472571;67
1217472571;67
1217472571;67
1217472571;67
1217472575;63
1217472572;66
1217472576;63
1217472576;63
1217472576;62
1217472576;62
1217472576;64
1217473571;68
1217473571;68
1217473571;68
1217473571;68
1217473571;67
1217473571;68
