timestamp;event;payload
1567610128;9;0.00
1567615858;9;56.15
1567621867;9;107.90
1567627878;9;154.73
1567633886;9;197.10
1567639828;9;213.56
1567645814;9;234.15
1567651797;9;353.66
1567657821;9;462.75
1567663804;9;560.51
1567669827;9;649.91
1567675809;9;776.49
1567681792;9;901.48
1567687815;9;1015.54
1567693799;9;1117.79
1567699822;9;1189.37
1567705804;9;1218.93
1567711827;9;1245.68
1567717810;9;1268.93
1567723793;9;1289.97
1567729817;9;1309.95
1567735800;9;1372.76
1567741823;9;1441.97
1567747806;9;1503.64
1567753790;9;1559.44
1567759813;9;1588.99
1567765795;9;1582.43
1567771819;9;1574.58
1567777801;9;1566.53
1567783824;9;1560.20
1567789807;9;1553.52
1567795790;9;1591.25
1567801814;9;1639.67
1567807797;9;1682.52
1567813820;9;1722.25
1567819803;9;1735.36
1567825826;9;1719.62
1567831809;9;1697.77
1567837792;9;1678.00
1567843816;9;1661.06
1567849799;9;1644.78
1567855823;9;1670.97
1567861806;9;1710.85
1567867789;9;1746.93
1567873812;9;1780.53
1567879795;9;1788.09
1567885819;9;1774.95
1567891802;9;1747.83
1567897825;9;1724.25
1567903808;9;1701.96
1567909790;9;1681.79
1567915813;9;1696.84
1567921797;9;1734.26
1567927820;9;1769.06
1567933803;9;1799.60
1567939827;9;1806.30
1567945809;9;1805.70
1567951791;9;1775.66
1567957814;9;1749.43
1567963796;9;1724.74
1567969819;9;1703.35
1567975803;9;1700.18
1567981826;9;1738.23
1567987809;9;1771.70
1567993792;9;1801.99
1567999815;9;1808.46
1568005798;9;1838.11
1568011820;9;1805.94
1568017803;9;1775.87
1568023826;9;1749.62
1568029810;9;1724.91
1568035795;9;1711.12
1568041818;9;1726.24
1568047802;9;1760.86
1568053825;9;1793.13
1568059808;9;1799.49
1568065791;9;1890.90
1568071813;9;1853.70
1568077796;9;1819.09
1568083819;9;1788.72
1568089801;9;1760.30
1568095822;9;1744.09
1568101805;9;1719.91
1568107828;9;1730.39
1568113811;9;1764.61
1568119794;9;1773.69
1568125817;9;1990.31
1568131800;9;1942.70
1568137823;9;1900.57
1568143806;9;1861.50
1568149790;9;1826.14
1568155813;9;1803.67
1568161797;9;1773.82
1568167820;9;1747.76
1568173803;9;1723.24
1568179827;9;1703.89
