timestamp;event;payload
154747516;9;0.00
154749928;9;713.72
154755925;9;1873.40
154761997;9;2275.61
154767994;9;4671.27
154773998;9;8594.70
154780001;9;12144.77
154786005;9;15365.57
154792010;9;18299.86
154798014;9;20954.91
154804018;9;23357.29
154810022;9;25544.39
154815926;9;27607.09
154821931;9;29448.77
154827935;9;33655.07
154833939;9;39216.84
154839942;9;44249.34
154845947;9;48811.50
154851951;9;52959.49
154857955;9;56712.75
154863959;9;60108.84
154869963;9;63195.07
154875926;9;65924.81
154881930;9;68516.58
154887934;9;76013.81
154893937;9;86309.09
154899941;9;95624.64
154905944;9;104070.83
154911948;9;111753.23
154917951;9;118704.55
154923955;9;124994.36
154929959;9;130698.94
154935926;9;135797.85
154941929;9;140386.80
154947934;9;155208.67
154953937;9;175349.96
154959940;9;193867.65
154965944;9;210518.47
154971947;9;225685.63
154977950;9;239262.89
154983953;9;251694.66
154989957;9;262956.70
154995926;9;272791.12
155001929;9;281958.02
155007932;9;311430.06
155013937;9;352573.60
155019941;9;389655.26
155025945;9;423137.71
155031948;9;453614.70
155037949;9;480751.77
155043952;9;505892.60
155049956;9;528800.84
155055931;9;548733.52
155061930;9;566295.44
155067934;9;625490.80
155073937;9;707662.66
155079944;9;782751.40
155085945;9;849366.02
155091951;9;911190.68
155097954;9;966538.12
155103956;9;1016321.65
155109955;9;1060939.42
155115931;9;1101971.68
155121925;9;1137022.76
155127930;9;1256011.88
155133935;9;1420740.99
155139939;9;1569348.68
155145926;9;1702634.47
155151929;9;1825295.76
155157930;9;1936284.28
155163933;9;2036710.85
155169937;9;2127593.89
155175939;9;2209912.01
155181942;9;2284224.28
