timestamp;event;payload
155597131;3;34-1
155597131;4;34-1
155597331;3;34-2
155597331;4;34-2
155597531;3;34-3
155597532;4;34-3
155597732;3;34-4
155597732;4;34-4
155597932;3;34-5
155597932;4;34-5
155598132;3;34-6
155598132;4;34-6
155598332;3;34-7
155598332;4;34-7
155598532;3;34-8
155598532;4;34-8
155598732;3;34-9
155598732;4;34-9
155598932;3;34-10
155598932;4;34-10
155599132;3;34-11
155599132;4;34-11
155599333;3;34-12
155599333;4;34-12
155599533;3;34-13
155599533;4;34-13
155599733;3;34-14
155599733;4;34-14
155599933;3;34-15
155599933;4;34-15
155600133;3;34-16
155600133;4;34-16
155600333;3;34-17
155600333;4;34-17
155600533;3;34-18
155600533;4;34-18
155600733;3;34-19
155600734;4;34-19
155600934;3;34-20
155600934;4;34-20
155601134;3;34-21
155601134;4;34-21
155601334;3;34-22
155601334;4;34-22
155601534;3;34-23
155601534;4;34-23
155601734;3;34-24
155601734;4;34-24
155601934;3;34-25
155601935;4;34-25
155602135;3;34-26
155602135;4;34-26
155602335;3;34-27
155602335;4;34-27
155602535;3;34-28
155602535;4;34-28
155602735;3;34-29
155602735;4;34-29
155602935;3;34-30
155602935;4;34-30
155603135;3;34-31
155603135;4;34-31
155603335;3;34-32
155603336;4;34-32
155603536;3;34-33
155603536;4;34-33
155603736;3;34-34
155603736;4;34-34
155603936;3;34-35
155603936;4;34-35
155604136;3;34-36
155604136;4;34-36
155604336;3;34-37
155604336;4;34-37
155604536;3;34-38
155604536;4;34-38
155604736;3;34-39
155604736;4;34-39
155604936;3;34-40
155604937;4;34-40
155605136;3;34-41
155605137;4;34-41
155605337;3;34-42
155605337;4;34-42
155605537;3;34-43
155605537;4;34-43
155605737;3;34-44
155605737;4;34-44
155605937;3;34-45
155605937;4;34-45
155606137;3;34-46
155606138;4;34-46
155606338;3;34-47
155606338;4;34-47
155606538;3;34-48
155606538;4;34-48
155606738;3;34-49
155606738;4;34-49
155606938;3;34-50
155606938;4;34-50
155607138;3;34-51
155607138;4;34-51
155607338;3;34-52
155607338;4;34-52
155607539;3;34-53
155607539;4;34-53
155607739;3;34-54
155607739;4;34-54
155607939;3;34-55
155607939;4;34-55
155608139;3;34-56
155608139;4;34-56
155608339;3;34-57
155608339;4;34-57
155608539;3;34-58
155608539;4;34-58
155608739;3;34-59
155608739;4;34-59
155608939;3;34-60
155608940;4;34-60
155609140;3;34-61
155609140;4;34-61
155609340;3;34-62
155609340;4;34-62
155609540;3;34-63
155609540;4;34-63
155609740;3;34-64
155609740;4;34-64
155609940;3;34-65
155609940;4;34-65
155610140;3;34-66
155610140;4;34-66
155610340;3;34-67
155610340;4;34-67
155610540;3;34-68
155610541;4;34-68
155610741;3;34-69
155610741;4;34-69
155610941;3;34-70
155610941;4;34-70
155611141;3;34-71
155611141;4;34-71
155611341;3;34-72
155611341;4;34-72
155611541;3;34-73
155611541;4;34-73
155611741;3;34-74
155611741;4;34-74
155611942;3;34-75
155611942;4;34-75
155612142;3;34-76
155612142;4;34-76
155612342;3;34-77
155612342;4;34-77
155612542;3;34-78
155612542;4;34-78
155612742;3;34-79
155612742;4;34-79
155612942;3;34-80
155612942;4;34-80
155613142;3;34-81
155613143;4;34-81
155613343;3;34-82
155613343;4;34-82
155613543;3;34-83
155613543;4;34-83
155613743;3;34-84
155613743;4;34-84
155613943;3;34-85
155613943;4;34-85
155614143;3;34-86
155614143;4;34-86
155614343;3;34-87
155614343;4;34-87
155614543;3;34-88
155614544;4;34-88
155614744;3;34-89
155614744;4;34-89
155614944;3;34-90
155614944;4;34-90
155615144;3;34-91
155615144;4;34-91
155615344;3;34-92
155615344;4;34-92
155615544;3;34-93
155615544;4;34-93
155615744;3;34-94
155615744;4;34-94
155615944;3;34-95
155615944;4;34-95
155616144;3;34-96
155616145;4;34-96
155616345;3;34-97
155616345;4;34-97
155616545;3;34-98
155616545;4;34-98
155616745;3;34-99
155616745;4;34-99
155616945;3;34-100
155616945;4;34-100
155617145;3;34-101
155617145;4;34-101
155617345;3;34-102
155617345;4;34-102
155617546;3;34-103
155617546;4;34-103
155617746;3;34-104
155617746;4;34-104
155617946;3;34-105
155617946;4;34-105
155618146;3;34-106
155618146;4;34-106
155618346;3;34-107
155618346;4;34-107
155618546;3;34-108
155618547;4;34-108
155618747;3;34-109
155618747;4;34-109
155618947;3;34-110
155618947;4;34-110
155619147;3;34-111
155619147;4;34-111
155619347;3;34-112
155619347;4;34-112
155619547;3;34-113
155619547;4;34-113
