timestamp;event;payload
147604972;9;0.00
147609931;9;6.66
147616032;9;6.03
147622035;9;5.45
147628040;9;4.93
147634043;9;4.47
147640047;9;4.04
147646051;9;3.66
147652055;9;3.31
147658058;9;2.99
147664062;9;2.71
147670067;9;2.45
147675942;9;2.22
147681953;9;120.96
147687936;9;251.24
147693957;9;370.08
147699934;9;476.65
147705954;9;574.04
147711937;9;661.20
147717957;9;741.02
147723927;9;812.30
147729954;9;877.74
147735936;9;936.01
147741956;9;989.68
147747933;9;1037.29
147753953;9;1081.32
147759937;9;1120.21
147765957;9;1156.35
147771933;9;1188.10
147777953;9;1217.79
147783937;9;1243.69
147789956;9;1268.08
147795933;9;1289.20
147801953;9;1309.26
147807937;9;1326.46
147813956;9;1342.97
147819934;9;1356.97
147825954;9;1370.58
147831937;9;1381.94
147837957;9;1393.18
147843934;9;1402.39
147849954;9;1411.68
147855937;9;1419.13
147861957;9;1426.83
147867933;9;1432.84
147873954;9;1439.23
147879937;9;1444.06
147885957;9;1449.39
147891934;9;1453.25
147897954;9;1457.70
147903937;9;1460.77
147909957;9;1464.51
147915933;9;1466.93
147921955;9;1470.08
147927936;9;1471.97
147933957;9;1474.64
147939934;9;1476.10
147945955;9;1478.38
147951937;9;1479.48
147957957;9;1481.44
147963935;9;1482.25
147969955;9;1483.94
147975937;9;1484.52
147981957;9;1485.99
147987935;9;1486.37
147993955;9;1487.67
147999937;9;1487.89
148005956;9;1489.04
148011936;9;1489.13
148017955;9;1490.17
148023937;9;1490.15
148029957;9;1491.09
148035936;9;1490.99
148041957;9;1491.84
148047944;9;1491.67
148053960;9;1492.46
148059937;9;1492.23
148065957;9;1492.97
148071941;9;1492.68
148077961;9;1493.38
148083938;9;1493.06
148089958;9;1493.72
148095941;9;1493.37
148101961;9;1494.00
148107938;9;1493.62
148113959;9;1494.22
148119941;9;1493.82
148125961;9;1494.41
148131939;9;1493.99
148137959;9;1494.56
148143941;9;1494.13
148149960;9;1494.69
148155940;9;1494.24
148161956;9;1494.79
148167941;9;1494.33
148173961;9;1494.87
148179941;9;1494.41
148185961;9;1494.94
148191945;9;1494.47
148197965;9;1495.00
148203942;9;1494.52
148209961;9;1495.04
148215945;9;1494.56
