timestamp;event;payload
956271528;9;0.00
956272794;9;618.56
956278795;9;609.18
956284793;9;344098.60
956290798;9;779838.68
956296803;9;1174112.60
956302807;9;1530878.78
956308812;9;1853710.34
956314817;9;2145820.42
956320822;9;2410132.55
956326825;9;2649292.05
956332831;9;2865709.65
956338836;9;3061519.07
956344844;9;3582267.84
956350853;9;4178397.86
956356863;9;4717798.61
956362872;9;5205868.59
956368882;9;5647492.58
956374791;9;6031473.35
956380800;9;6394530.65
956386809;9;6723038.48
956392820;9;7020301.79
956398829;9;7289263.43
956404828;9;8532130.20
956410812;9;10047285.02
956416795;9;11418253.80
956422818;9;12674375.73
956428801;9;13795343.77
956434824;9;14825255.68
956440808;9;15741540.43
956446791;9;16570629.16
956452815;9;17336454.87
956458798;9;18013771.23
956464797;9;20282145.40
956470804;9;23006232.80
956476809;9;25471089.00
956482794;9;27685765.05
956488799;9;29705304.88
956494805;9;31532660.09
956500791;9;33170501.38
956506795;9;34668099.54
956512800;9;36023199.52
956518807;9;37249331.37
956524793;9;41622956.88
956530794;9;46892295.86
956536795;9;51660190.94
956542793;9;55974360.81
956548796;9;59893601.22
956554795;9;63424258.51
956560797;9;66618929.33
956566789;9;69493968.95
956572791;9;72111544.34
956578792;9;74480076.83
956584793;9;83042633.06
956590789;9;93305018.90
956596792;9;102622047.67
956602792;9;111083682.00
956608792;9;118818180.53
956614789;9;125769787.11
956620792;9;131981765.69
956626793;9;137602596.34
956632793;9;142688551.36
956638793;9;147321738.52
956644799;9;138440883.88
956650815;9;125266491.92
956656831;9;113345809.12
956662847;9;102559529.27
956668863;9;92799699.66
956674879;9;83968640.63
956680794;9;75977967.99
956686810;9;68747708.38
956692790;9;62205516.08
956698854;9;56285880.46
