85805600;12
85806600;12
85807600;12
85808601;12
85809601;12
85810601;15
85811601;12
85812602;12
85813602;12
85814602;12
85815603;52
85815602;52
85815603;51
85815603;51
85815604;50
85815603;51
85815603;51
85815603;51
85815608;47
85815604;91
85816603;52
85816603;52
85816603;52
85816603;52
85816603;52
85816603;52
85816604;51
85816603;51
85816608;87
85816608;91
85817603;51
85817603;51
85817604;51
85817603;51
85817604;50
85817603;51
85817603;51
85817604;51
85817605;91
85817608;91
85818604;51
85818603;51
85818603;51
85818604;51
85818604;51
85818603;51
85818604;51
85818604;50
85818608;87
85818608;91
85819604;51
85819604;52
85819604;51
85819604;52
85819604;52
85819604;52
85819604;51
85819605;51
85819609;90
85819603;96
85820604;49
85820604;50
85820604;49
85820604;50
85820605;49
85820604;50
85820604;50
85820608;46
85820609;86
85820610;85
85821604;51
85821605;51
85821605;51
85821605;51
85821604;51
85821604;51
85821604;51
85821605;51
85821609;90
85821609;90
85822605;51
85822604;51
85822605;50
85822605;50
85822605;51
85822605;51
85822604;51
85822605;50
85822609;90
85822609;90
85823605;51
85823605;52
85823605;52
85823605;51
85823605;52
85823605;51
85823605;51
85823606;89
85823610;89
85823608;91
85824605;51
85824606;50
85824605;50
85824605;50
85824605;51
85824608;48
85824605;51
85824608;47
85824610;89
85824605;94
85825609;86
85825606;115
85825605;116
85825605;115
85825606;115
85825605;115
85825605;115
85825611;152
85825610;153
85825610;153
85825610;153
85825610;153
85825610;153
85825609;154
85825610;153
85825612;151
85825628;136
85825610;153
85825606;157
85825610;153
85825612;152
85825612;152
85825632;132
85825628;136
85825628;135
85826609;90
85826605;117
85826605;117
85826606;117
85826606;116
85826620;143
85826606;157
85826610;153
85826616;147
85826620;144
85826610;153
85826606;157
85826612;152
85826612;151
85826606;157
85826610;153
85826612;151
85826610;153
85826610;153
85826620;144
85826610;153
85826612;151
85826620;144
85826609;154
85826622;149
85827609;114
85827606;117
85827606;117
85827606;117
85827606;117
85827606;117
85827606;162
85827610;158
85827613;155
85827620;148
85827611;156
85827606;162
85827614;154
85827612;156
85827613;154
85827611;156
85827615;152
85827615;152
85827611;156
85827620;148
85827611;156
85827613;155
85827633;134
85827611;156
85827611;156
85828606;118
85828606;118
85828607;118
85828606;118
85828606;119
85828606;118
85828610;115
85828606;119
85828611;156
85828632;136
85828612;156
85828632;136
85828613;154
85828611;156
85828611;156
85828611;156
85828611;156
85828632;136
85828614;153
85828621;146
85828610;157
85828614;154
85828611;156
85828614;153
85828614;153
85829607;92
85829606;117
85829606;116
85829606;117
85829606;116
85829607;116
85829607;116
85829610;153
85829610;154
85829611;152
85829611;152
85829611;152
85829611;152
85829611;152
85829607;157
85829613;155
85829613;154
85829613;155
85829611;156
85829614;153
85829613;155
85829624;144
85829614;153
85829623;144
85829613;159
85830607;117
85830607;117
85830607;117
85830610;114
85830607;116
85830612;155
85830614;153
85830615;152
85830612;155
85830613;154
85830613;154
85830612;155
85830606;161
85830612;155
85830612;155
85830612;155
85830610;157
85830612;155
85830612;155
85830607;160
85830616;152
85830612;155
85830607;161
85830613;154
85830622;145
85831607;116
85831610;113
85831607;116
85831607;116
85831610;113
85831612;155
85831612;155
85831612;155
85831612;155
85831614;153
85831607;161
85831612;155
85831607;160
85831614;153
85831612;155
85831612;155
85831615;152
85831612;155
85831607;160
85831615;152
85831612;155
85831607;160
85831615;153
85831614;154
85831614;153
85832611;92
85832607;117
85832607;117
85832607;117
85832607;117
85832608;116
85832608;117
85832613;154
85832612;155
85832612;155
85832607;160
85832613;155
85832612;155
85832607;160
85832615;152
85832615;152
85832613;155
85832612;155
85832614;154
85832613;154
85832612;155
85832611;157
85832614;153
85832613;154
85832614;153
85833607;116
85833608;116
85833608;115
85833607;116
85833607;116
85833608;116
85833608;115
85833612;155
85833612;155
85833612;155
85833624;144
85833612;155
85833611;156
85833612;155
85833612;155
85833615;153
85833613;155
85833614;154
85833612;155
85833614;154
85833611;156
85833614;154
85833615;152
85833612;155
85833613;154
85834607;117
85834608;116
85834608;116
85834608;116
85834608;116
85834608;117
85834608;116
85834613;154
85834613;154
85834613;154
85834613;154
85834613;154
85834613;154
85834613;154
85834613;154
85834611;156
85834612;156
85834614;153
85834615;152
85834613;154
85834613;154
85834613;154
85834615;152
85834613;154
85834613;154
85835608;225
85835620;255
85835632;244
85835608;267
85835616;259
85835634;241
85835660;215
85835632;244
85835625;250
85835614;261
85835632;243
85835613;262
85835619;256
85835616;259
85835619;257
85835620;256
85835616;259
85835636;240
85835614;262
85835640;236
85835616;259
85835617;258
85835632;244
85835613;262
85835625;250
85835615;261
85835615;260
85835608;267
85835628;248
85835615;260
85835615;260
85835624;252
85835615;261
85835613;262
85835613;262
85835608;267
85835615;261
85835613;262
85835609;267
85835632;244
85835613;262
85835615;260
85835619;257
85835614;261
85835619;256
85835608;267
85835633;242
85835660;216
85835619;256
85835608;267
85836608;227
85836608;227
85836608;227
85836609;226
85836608;227
85836613;222
85836609;267
85836613;262
85836609;267
85836617;262
85836648;232
85836664;216
85836614;265
85836618;262
85836614;266
85836617;262
85836617;262
85836617;263
85836618;262
85836617;262
85836628;252
85836614;266
85836618;262
85836618;262
85836619;261
85836648;232
85836648;232
85836609;271
85836614;266
85836615;264
85836614;266
85836664;216
85836628;252
85836615;265
85836615;265
85836613;266
85836619;261
85836620;259
85836619;261
85836644;235
85836615;265
85836640;240
85836619;260
85836617;263
85836614;266
85836615;264
85836617;262
85836614;266
85836614;265
85836617;263
85837608;227
85837609;227
85837608;227
85837609;227
85837609;226
85837614;222
85837637;242
85837609;270
85837653;226
85837616;263
85837617;262
85837625;255
85837614;266
85837616;263
85837652;228
85837613;266
85837616;263
85837614;265
85837620;259
85837632;248
85837614;265
85837615;265
85837655;225
85837615;264
85837652;228
85837613;266
85837653;226
85837615;265
85837613;266
85837609;270
85837626;253
85837614;266
85837619;260
85837615;264
85837616;263
85837613;266
85837619;260
85837619;260
85837617;262
85837616;263
85837609;270
85837624;256
85837616;263
85837614;266
85837613;266
85837613;266
85837632;247
85837632;248
85837613;266
85837619;260
85838609;225
85838609;225
85838609;225
85838609;225
85838661;214
85838625;250
85838615;260
85838620;255
85838620;255
85838629;246
85838620;255
85838614;261
85838618;257
85838617;258
85838643;232
85838622;253
85838614;261
85838616;259
85838617;258
85838622;253
85838614;261
85838629;246
85838636;240
85838618;258
85838616;259
85838616;259
85838609;266
85838621;254
85838614;261
85838648;228
85838622;253
85838621;255
85838610;266
85838615;260
85838620;256
85838620;255
85838616;260
85838631;244
85838614;261
85838614;261
85838615;260
85838609;267
85838618;258
85838614;261
85838618;257
85838636;240
85838661;214
85838614;261
85838620;255
85838609;266
85839609;227
85839609;227
85839609;227
85839610;226
85839610;226
85839610;227
85839614;265
85839614;265
85839617;262
85839617;263
85839619;260
85839619;260
85839620;259
85839622;258
85839614;265
85839616;263
85839620;260
85839609;270
85839618;261
85839614;265
85839615;264
85839614;265
85839616;264
85839616;264
85839616;264
85839614;265
85839630;249
85839615;264
85839609;270
85839619;260
85839622;257
85839615;264
85839616;263
85839630;249
85839616;263
85839650;229
85839648;232
85839619;260
85839644;236
85839640;240
85839620;260
85839640;240
85839649;231
85839617;263
85839625;255
85839614;265
85839615;265
85839650;229
85839614;265
85839641;238
85840609;226
85840610;226
85840609;226
85840615;221
85840615;264
85840620;259
85840620;259
85840625;254
85840614;265
85840620;259
85840622;258
85840622;258
85840615;265
85840619;261
85840616;264
85840620;259
85840624;256
85840616;264
85840624;256
85840610;270
85840615;265
85840615;265
85840628;252
85840610;270
85840632;248
85840615;265
85840619;261
85840616;263
85840624;256
85840614;265
85840615;265
85840615;265
