timestamp;event;payload
139457936;9;0.00
139457994;9;6.66
139463997;9;6.03
139469996;9;20.68
139476000;9;47.26
139482004;9;71.31
139488008;9;93.07
139494012;9;112.77
139500016;9;130.58
139506020;9;146.71
139512024;9;161.29
139517928;9;174.49
139523932;9;186.44
139529938;9;211.52
139535946;9;248.49
139541954;9;281.94
139547962;9;312.21
139553970;9;339.59
139559978;9;364.37
139565986;9;386.80
139571994;9;407.09
139578000;9;424.49
139584010;9;442.15
139589925;9;499.04
139595945;9;594.29
139601964;9;680.48
139607944;9;757.52
139613925;9;827.22
139619945;9;891.25
139625965;9;949.18
139631943;9;1000.64
139637925;9;1047.21
139643944;9;1090.30
139649952;9;1199.71
139655928;9;1367.22
139661956;9;1522.60
139667940;9;1660.34
139673924;9;1784.97
139679952;9;1899.64
139685932;9;2002.45
139691953;9;2096.43
139697936;9;2179.56
139703940;9;2255.73
139709940;9;2464.55
139715948;9;2794.33
139721964;9;3093.68
139727960;9;3361.69
139733945;9;3604.19
139739928;9;3822.67
139745957;9;4025.11
139751940;9;4203.53
139757925;9;4365.92
139763961;9;4516.67
139769929;9;4923.33
139775964;9;5575.83
139781924;9;6154.81
139787936;9;6688.22
139793940;9;7168.96
139799951;9;7602.05
139805954;9;7991.07
139811957;9;8344.02
139817958;9;8661.48
139823965;9;8953.49
139830010;9;8653.39
139836021;9;7829.91
139841932;9;7084.80
139847943;9;6410.59
139853954;9;5800.54
139859965;9;5248.55
139865976;9;4749.08
139871987;9;4297.15
139877998;9;3888.22
139883952;9;3518.21
