timestamp;event;payload
751147580;9;0.00
751152797;9;60.90
751158842;9;96.03
751164904;9;120.20
751170908;9;251.50
751176915;9;370.31
751182917;9;477.82
751188822;9;575.09
751194826;9;663.11
751200832;9;742.75
751206804;9;811.00
751212811;9;895.60
751218815;9;1003.55
751224812;9;1084.10
751230814;9;1266.43
751236820;9;1431.40
751242825;9;1580.67
751248821;9;1714.79
751254827;9;1837.09
751260830;9;1947.76
751266804;9;2044.08
751272810;9;2154.08
751278814;9;2285.02
751284815;9;2386.37
751290817;9;2587.50
751296822;9;2769.50
751302827;9;2934.18
751308832;9;3083.19
751314819;9;3217.06
751320824;9;3339.15
751326797;9;3445.81
751332802;9;3568.97
751338807;9;3704.20
751344814;9;3813.24
751350818;9;4021.34
751356824;9;4209.63
751362829;9;4380.01
751368835;9;4534.17
751374849;9;4674.61
751380825;9;4798.84
751386826;9;4913.14
751392833;9;5043.22
751398797;9;5173.28
751404846;9;5289.07
751410804;9;5495.66
751416807;9;5686.40
751422811;9;5858.99
751428858;9;6018.96
751434815;9;6156.09
751440819;9;6283.98
751446823;9;6399.70
751452815;9;6530.10
751458819;9;6665.22
751464852;9;6777.97
751470857;9;6989.42
751477137;9;7152.21
751483093;9;7356.60
751488863;9;7512.99
751494869;9;7654.49
751500870;9;7782.54
751506873;9;7898.39
751512876;9;8029.87
751518847;9;8160.26
751524935;9;8278.23
751531146;9;8423.05
751537133;9;8520.78
751543123;9;8609.20
751549115;9;8689.22
751555106;9;8761.61
751561095;9;8827.12
751567082;9;8886.40
751573068;9;8948.60
751579141;9;9057.21
751585089;9;9127.90
751591167;9;9172.83
751597244;9;9213.48
751603070;9;9212.19
751609152;9;9249.10
751615231;9;9282.49
751621064;9;9274.64
751627146;9;9305.60
751633228;9;9342.18
751639058;9;9351.49
751645195;9;9408.45
751651146;9;9412.40
751657130;9;9415.98
751663203;9;9462.04
751669163;9;9460.89
751675147;9;9459.86
751681129;9;9458.92
751687111;9;9458.07
751693093;9;9465.87
751699079;9;9479.58
751705399;9;9555.75
751711415;9;9550.45
751717108;9;9498.07
751723411;9;9545.83
751729107;9;9493.89
751735146;9;9494.47
751741164;9;9495.00
751747182;9;9495.47
751753201;9;9504.47
751759218;9;9517.37
751765258;9;9549.02
751771173;9;9530.08
751777444;9;9565.28
751783361;9;9544.80
751789068;9;9516.74
751794988;9;9510.39
751800952;9;9499.89
751806914;9;9490.38
751812938;9;9499.86
751818998;9;9519.86
751824954;9;9535.10
751830951;9;9527.00
751837036;9;9533.95
751843026;9;9525.96
751848984;9;9518.73
751854947;9;9512.19
751861006;9;9515.79
751866941;9;9500.01
751873001;9;9513.33
751878870;9;9506.35
751884950;9;9537.15
751890915;9;9524.10
751896826;9;9450.44
751902828;9;9379.02
751908832;9;9319.16
751914836;9;9265.00
751920839;9;9211.23
751926810;9;9157.82
751932816;9;9122.82
751938819;9;9100.67
751944830;9;9082.52
