timestamp;event;payload
1220485356;9;0.00
1220489799;9;882.16
1220495809;9;1426.28
1220501818;9;1918.63
1220507827;9;2364.12
1220513874;9;2620.66
1220519802;9;189762.58
1220525826;9;2514191.19
1220531809;9;4601886.83
1220537792;9;6490911.97
1220543816;9;8215789.72
1220549799;9;9760980.75
1220555822;9;11174784.52
1220561805;9;12438486.08
1220567789;9;13582016.18
1220573812;9;14632316.45
1220579795;9;15566969.41
1220585818;9;16428288.85
1220591801;9;17192024.82
1220597824;9;17898699.79
1220603807;9;18522507.67
1220609790;9;19087024.70
1220615814;9;19613480.78
1220621796;9;20074219.87
1220627819;9;20506731.91
1220633802;9;20882440.26
1220639825;9;21237941.00
1220645809;9;21543978.06
1220651792;9;21820891.84
1220657815;9;22087071.87
1220663798;9;22312303.45
1220669822;9;22531788.00
1220675804;9;22714813.43
1220681827;9;22896039.78
1220687810;9;23044402.07
1220693794;9;23178619.18
1220699817;9;23315624.83
1220705799;9;23423944.13
1220711823;9;23537573.57
1220717806;9;23624771.65
1220723790;9;23703671.74
1220729813;9;23790742.49
1220735796;9;23853962.56
1220741795;9;23911166.45
1220747788;9;23962926.66
1220753827;9;24040970.77
1220759810;9;24080325.18
1220765794;9;24115873.62
1220771817;9;24163657.26
1220777799;9;24191275.61
1220783823;9;24231883.80
1220789806;9;24253055.21
1220795788;9;24272280.41
1220801807;9;24289672.29
1220807791;9;24305414.82
1220813816;9;24350868.76
1220819800;9;24360793.39
1220825824;9;24385269.83
1220831807;9;24391798.95
1220837790;9;24397706.75
1220843813;9;24418670.42
1220849797;9;24422038.18
1220855821;9;24440787.29
1220861804;9;24442145.52
1220867789;9;24443378.30
1220873810;9;24460094.72
1220879792;9;24444119.33
1220885817;9;24476293.86
1220891801;9;24474160.90
1220897825;9;24487849.00
1220903808;9;24484616.42
1220909792;9;24481708.59
1220915798;9;24479094.61
1220921798;9;24492452.15
1220927821;9;24504654.64
1220933804;9;24500069.26
1220939787;9;24496283.77
1220945811;9;24508028.37
1220951795;9;24503017.27
1220957819;9;24514102.06
1220963803;9;24508512.97
1220969827;9;24519091.91
1220975810;9;24513027.97
1220981793;9;24507565.83
1220987812;9;24502714.84
1220993800;9;24513933.10
1220999810;9;24509290.77
1221005806;9;24519822.34
1221011790;9;24513688.89
1221017814;9;24523758.15
1221023798;9;24517250.15
1221029821;9;24526997.64
1221035803;9;24520181.37
1221041826;9;24529632.79
1221047810;9;24522565.75
1221053792;9;24516173.13
1221059827;9;24338788.83
