timestamp;event;payload
1220485356;9;0.00
1220489799;9;46.63
1220495809;9;99.29
1220501818;9;146.94
1220507827;9;190.05
1220513874;9;215.74
1220519802;9;207.58
1220525826;9;330.57
1220531809;9;440.91
1220537792;9;540.74
1220543816;9;632.03
1220549799;9;750.79
1220555822;9;879.18
1220561805;9;994.41
1220567789;9;1098.67
1220573812;9;1180.63
1220579795;9;1211.98
1220585818;9;1239.39
1220591801;9;1263.23
1220597824;9;1285.77
1220603807;9;1305.20
1220609790;9;1358.95
1220615814;9;1429.47
1220621796;9;1492.33
1220627819;9;1550.15
1220633802;9;1588.20
1220639825;9;1583.62
1220645809;9;1574.71
1220651792;9;1566.65
1220657815;9;1560.31
1220663798;9;1553.61
1220669822;9;1582.77
1220675804;9;1631.04
1220681827;9;1675.67
1220687810;9;1715.10
1220693794;9;1737.45
1220699817;9;1722.47
1220705799;9;1700.35
1220711823;9;1681.28
1220717806;9;1663.08
1220723790;9;1646.61
1220729813;9;1663.11
1220735796;9;1703.73
1220741795;9;1740.49
1220747788;9;1773.75
1220753827;9;1792.43
1220759810;9;1778.87
1220765794;9;1751.38
1220771817;9;1727.46
1220777799;9;1704.86
1220783823;9;1685.37
1220789806;9;1689.61
1220795788;9;1727.72
1220801807;9;1760.29
1220807791;9;1792.62
1220813816;9;1810.45
1220819800;9;1810.41
1220825824;9;1780.87
1220831807;9;1753.19
1220837790;9;1728.14
1220843813;9;1706.43
1220849797;9;1694.40
1220855821;9;1726.34
1220861804;9;1759.99
1220867789;9;1792.35
1220873810;9;1814.01
1220879792;9;1838.37
1220885817;9;1811.88
1220891801;9;1781.25
1220897825;9;1754.49
1220903808;9;1729.32
1220909792;9;1715.11
1220915798;9;1710.81
1220921798;9;1748.80
1220927821;9;1781.27
1220933804;9;1805.89
1220939787;9;1888.12
1220945811;9;1860.71
1220951795;9;1825.43
1220957819;9;1794.46
1220963803;9;1765.49
1220969827;9;1748.79
1220975810;9;1724.16
1220981793;9;1714.25
1220987812;9;1750.96
1220993800;9;1779.41
1220999810;9;1973.60
1221005806;9;1950.42
1221011790;9;1906.61
1221017814;9;1867.91
1221023798;9;1831.95
1221029821;9;1808.92
1221035803;9;1778.57
1221041826;9;1752.06
1221047810;9;1727.13
1221053792;9;1705.51
1221059827;9;2024.73
